,ProductUrl,productTitle,productPrice,averageRating,reviewTitle,reviewDescription,reviewAuthor,reviewAt,reviewLikes,reviewDislikes,certifiedBuyer,reviewerLocation,scrapedAt,uniqId
278,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific purchase,Best in the segment. Lg is underrated in tv segment,Sandeep Kala,3 months ago,0,0,True, Bengaluru,20/02/2022 02:03:51,439ca4aa-6c72-5cd8-888e-1068895eebd6
279,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Just okay,Viewing angles are bad. Colors start fading at even 45 degree angles. Android freezes sometimes.,Paresh Avaiya,1 month ago,1,1,True, Surat,20/02/2022 02:03:51,6365025b-c516-5a6b-86d0-43fe25cc094b
280,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Very Good,Overall performance is good,Anil Kumar Reddy P,3 months ago,0,0,True, Hyderabad,20/02/2022 02:03:51,589ca923-d41c-5f49-b330-f66a9a306c62
281,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Installation and delivery are very good. Picture quality also very good. Sound and reception are good.,SATISH KUMAR KAUSHIK,1 month ago,0,0,True, Faridabad,20/02/2022 02:03:51,71b5a4dc-6bc9-520e-9193-5699817b285e
282,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Excellent,Very good  product with efficient price.  Picture and sound quality is perfect.,Brajesh Choudhary,3 months ago,0,0,True, Bangalore Rural,20/02/2022 02:03:51,17f5e0e2-3e5c-5dd3-8e1d-840c6c1daefd
283,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Fabulous!,Just awesome go for it,santosh sawale,4 months ago,1,0,True, Bengaluru,20/02/2022 02:03:51,f6518c3b-5122-5b29-8fa8-bb0a8ee2b4be
284,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Pretty good,Simply oswm some bugs company fix please... Another wise excellent tvv.,Shaik Rabbani,3 months ago,0,0,True, Ysr District,20/02/2022 02:03:51,3e6be1b5-c122-594d-8b5a-4a6c32c7e9bb
285,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,Best TV... 😍,Vedanth Vedu,1 month ago,0,0,True, Bengaluru,20/02/2022 02:03:51,e834b8bd-2879-5164-b34b-ddf6e0c1d49e
288,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Highly recommended,Excellent pic n sound quality 👍👍,Charan singh,1 day ago,0,0,True, Srinagar,20/02/2022 02:03:51,a8202d9f-0e51-5d53-94c3-43cec6b41eac
290,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth the money,Good deal in this range,Amrendra Kumar,1 month ago,0,0,True, Udaipur,20/02/2022 02:03:51,fe535870-2c2e-59fe-b568-e9e83bbdd1da
292,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just wow!,Nice,Deepak Thaploo,3 months ago,0,0,True, Jammu,20/02/2022 02:03:51,c727d405-5657-5e64-8fe4-ced232489565
293,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Good choice,Picture quality and sound output are awesome. The included game pad is an added bonus.Few cons that I found and are manageable for me are -1) Takes some time to boot up and load home screen2) Occasionally lags while navigating and playing games3) Audio delay when connected to sound bar via optical (Works fine when TV output is muted),Sarath Chandra Josyam,11 days ago,0,0,True, Hyderabad,20/02/2022 02:03:51,0909d384-7632-50bd-a714-e35d62b4525d
297,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worst experience ever!,Connectivity problem,Rambabu Jujjuri,3 months ago,0,1,True, West Godavari District,20/02/2022 02:03:51,591a15e0-0f1c-5eff-9c86-e20f2bfd4053
298,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Classy product,Nice Product looking for Q Led must bye,Goutam  Gosai,12 days ago,0,0,True, Raniganj,20/02/2022 02:03:51,9d0cfe08-bee9-5f77-aca4-2f28cd7e4533
299,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Delightful,Only There's is One Issue Magic'Remote is not Included Otherwise It's really Good Product gives Wonderful Filling,Satish giri,1 month ago,0,0,True, Gangtok,20/02/2022 02:03:51,4ce3fa2c-808f-52b2-be82-cab19e4a45a3
301,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Excellent,Awesome,Venkata Masthan Rao Vellaturi,14 days ago,0,0,True, Guntur,20/02/2022 02:03:51,5548885e-9fad-5d50-82e3-93d7c0047b41
302,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Brilliant,Over all everything nice,Bharath Kumar,1 month ago,0,0,True, Gudivada Krishna District,20/02/2022 02:03:52,aad2bd32-a725-5e8a-b99a-6b1b84a56ffa
304,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Super!,"Sounds system should give the feel for surround with Dolby Atmos and Vision..but somehow the setup is not fitting with my living room.I feel, I might have to buy a sound system and plug it additionally to get the ambience",Pratik Srivastava,21 days ago,0,0,True, Uttarpara Kotrung,20/02/2022 02:03:52,dd45a99d-f0ea-5d6e-b8f4-e9f8906caaab
305,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,Excellent picture quality and sound quality.,mridul das,1 month ago,0,0,True, Bokakhat,20/02/2022 02:03:52,899ff1e1-238c-55fb-9771-309f685a7db5
307,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Worth every penny,The best QLED TV budget buyers can go blindly. Sound quality is fantastic. Plays 4K HDR10 videos without any stutter.,Vijay Kumar  Dhanavath,22 days ago,0,0,True, Miryalaguda,20/02/2022 02:03:52,d58db344-e46c-5c67-8b02-2812eaa302c6
308,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good choice,Nice tv but cost is tooo high,Salim Mulani,1 month ago,0,0,True, Sankeshwar,20/02/2022 02:03:52,ad5186bb-d852-57c3-b97d-e9d1e8abd575
310,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Excellent,The picture and sound quality are excellent. FULL PAISA VASUL. Highly recommended,Suresh Jadhav,24 days ago,0,0,True, Aurangabad District,20/02/2022 02:03:52,eae9dbba-b801-57f0-af57-2a4e4d4ee931
311,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Must buy!,I love lg product from my first tv that too on 2010. From that period I am still it's fan. Keep customer happy,randhir Pratap,1 month ago,0,0,True, Gorakhpur,20/02/2022 02:03:52,d98dfec6-7ac7-589e-b3b2-2b37c4569a94
314,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Expected a better product,Disappointed at picture quality,M Ramakishore Kavala,3 months ago,0,1,True, Ranga Reddy,20/02/2022 02:03:52,dbd4c06c-c388-5ad3-8004-c17b8c39a866
320,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Highly recommended,Worth of money.. valuable purchase ☺️👌,RAHUL RATHOD,3 months ago,0,0,True, Pusad,20/02/2022 02:03:52,adf01d8b-9848-5f4b-8dc4-3c2ce54fe078
322,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Excellent tv,Archana  Shrivastava,3 months ago,0,0,True, Lucknow,20/02/2022 02:03:52,181a492d-5a41-5b89-8c80-9b691490fd42
323,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth every penny,Excellent product for this price.,Biju G,25 days ago,0,0,True, Kollam District,20/02/2022 02:03:52,46dda6a1-815b-5571-8102-df75ba995856
325,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Overall good product.,Kapil Jain,3 months ago,0,0,True, Indore,20/02/2022 02:03:52,cadf2418-deab-5964-821b-04e2bf4a84fc
326,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Brilliant,Nyc,Pankaj Acharjee,25 days ago,0,0,True, Gandhigram,20/02/2022 02:03:52,c28bd5ec-d4e6-5bc8-ab19-c7432d67082a
328,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,"If you talk about the TV display quality it surpasses other in it's range i got it for 34k, the audio quite too low as what I personally felt, though I knew about it before I bought it with the expectation I bought it fulfilled it by outstanding measure. The installation service also prompt and comfortable. If you get below 38k go for it, it's the best in the range.",Shubham Bhawal,3 months ago,0,0,True, Greater Noida,20/02/2022 02:03:52,5735bde2-02b4-5b7c-8bda-7e919a2c8df0
334,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Excellent product,Mahadeb Prasad,3 months ago,0,0,True, Bhubaneswar,20/02/2022 02:03:53,74785e54-b6c6-5d88-9b58-1d284b1426ae
335,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,A good tv,Vikash Dewangan,27 days ago,0,0,True, Korba,20/02/2022 02:03:53,970e8ba1-3d4d-508d-b208-030ba9711171
336,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just okay,Picture quality is awesome but sound quality is not so good.,Rajeev Tank,3 months ago,0,0,True, Greater Noida,20/02/2022 02:03:53,2bfdb8c2-6b99-59ec-8fc1-367d071a7b63
337,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Delightful,Nice Smart TV must purchase. It's my first smart TV and I checked each & everything working fine as of now. Screencast working smoothly. You can make your smartphone your magic remote for this Smart TV. Overall I liked it and thanks to LG for keeping the trust.,ABHINAVA SRIVASTAVA,27 days ago,0,0,True, Mughalsarai,20/02/2022 02:03:53,87f1f402-2bec-5c48-b23b-647860685dcd
338,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth the money,43 inch TV  this is very good quality TV,PRATIK  KUMAR,28 days ago,0,0,True, Motihari,20/02/2022 02:03:53,cb2db9de-fb91-5044-9dc6-e5725fa08829
339,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Good,Prashanth P,30 days ago,0,0,True, Tuni,20/02/2022 02:03:53,4868e094-3722-57e3-b4e4-5efa6bab0073
340,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Good,Ashish  Ranjan,30 days ago,0,0,True, Samastipur District,20/02/2022 02:03:53,05420e3f-68cf-5835-ac7e-872273dc9226
341,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good quality product,Audio and Video quality is very good.,HARVIR SINGH,30 days ago,0,0,True, Ghaziabad,20/02/2022 02:03:53,7afbe4f1-b059-5cf4-844e-d9fbe80399e3
342,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Nice product,Value for money,Saksham Kumar,1 month ago,0,0,True, Samastipur,20/02/2022 02:03:53,eb2eba02-69b4-5cca-ab13-f050fa1e6f2f
343,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Best in the market!,Good picture quality 😊,Arshad Shaikh,1 month ago,0,0,True, Bodhan,20/02/2022 02:03:53,531b49d2-50cb-5f70-a073-422bbb011460
345,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Fabulous!,Good,Sachin Singh,2 months ago,0,0,True, Patna,20/02/2022 02:03:53,2deda9c7-1f9b-5a1d-ae01-8ceb6d2d7fd4
346,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Really Nice,Good,simarjeet happy,2 months ago,0,0,True, Rangareddy District,20/02/2022 02:03:53,3922ecf2-a479-531b-813e-23b45a933a82
347,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Does the job,"Bluetooth audio is not working, Display not as expected",G VAMSHI KRISHNA,2 months ago,0,0,True, Hyderabad,20/02/2022 02:03:53,863a1348-6770-5ec0-b4d8-4b65eacece0e
348,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Nice product,Value for money,Saksham Kumar,1 month ago,0,0,True, Samastipur,20/02/2022 02:03:53,d1af5b47-db33-5ee8-b313-55bcb9659248
349,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Classy product,"It is nice TV,  picture and sound quality is superb.  Packing was very nice. Just go for it.",Dinesh Singh Chauhan,2 months ago,0,1,True, Chamba,20/02/2022 02:03:53,4c2fea7f-d1cb-583b-b3a7-8c5685d3a097
350,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Best in the market!,Good picture quality 😊,Arshad Shaikh,1 month ago,0,0,True, Bodhan,20/02/2022 02:03:53,763c89d5-4809-5647-b35e-704218a6af43
351,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Must buy!,Simply Awesome 👌,Mrityunjay Kumar,3 months ago,0,0,True, Patna,20/02/2022 02:03:53,e17ed5fb-68e0-52b0-b226-4e3a01e12f2a
354,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Fabulous!,Good,Sachin Singh,2 months ago,0,0,True, Patna,20/02/2022 02:03:53,163d6309-661e-5485-a124-669e02a78cac
355,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Really Nice,Good,simarjeet happy,2 months ago,0,0,True, Rangareddy District,20/02/2022 02:03:53,d52c5d53-f5d1-5100-9316-ab58c461902a
356,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Value-for-money,Good,Mangalagiri Chamundeshwari,3 months ago,0,0,True, Visakhapatnam,20/02/2022 02:03:53,6fe4fb71-2e3d-55d6-9fe5-cc8651c82a8e
357,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Does the job,"Bluetooth audio is not working, Display not as expected",G VAMSHI KRISHNA,2 months ago,0,0,True, Hyderabad,20/02/2022 02:03:53,11113f47-869c-572a-b148-928c7d1f0750
360,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Great product,Nice,Ravikant Singh,24 days ago,0,0,True, Bermo,20/02/2022 02:03:53,a397e053-bce3-5678-b8b7-1ef593b2b1d7
361,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Classy product,"It is nice TV,  picture and sound quality is superb.  Packing was very nice. Just go for it.",Dinesh Singh Chauhan,2 months ago,0,1,True, Chamba,20/02/2022 02:03:53,5c1c8645-3d18-59d1-84a0-33479ff220f4
365,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Perfect product!,I've been using this TV for past two weeks now. Excellent QLED; The display is amazing and produces all colors with utmost clarity. This VA panel does not wash out the colors while viewing from sides. It has good viewing angle. TV when powered on in the morning takes 60 seconds to boot which is normal to any android TV. Once the TV is up everything works quick; Buttery smooth interface but the spotlight remote disconnects often. It reconnects without any hurdles but we often get notificatio...,sudheshnan thinakaran,1 month ago,0,0,True, Bengaluru,20/02/2022 02:03:54,2e6ac776-0f70-5dc4-976e-4c8ff017e959
366,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Must buy!,Simply Awesome 👌,Mrityunjay Kumar,3 months ago,0,0,True, Patna,20/02/2022 02:03:54,94b8b0fc-66a9-55ea-9ac3-4653cdf6ff8f
367,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Fair,Picture quality is average.,Mohd Aslam,1 month ago,0,0,True, Budaun,20/02/2022 02:03:54,0319c13f-5fee-56a9-be9c-0c84ed381ad7
368,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,Very good product after using for a week. It’s value for money,Abhijeet Shinde,6 months ago,2,0,True, Pune,20/02/2022 02:03:54,63bd082d-60be-5611-a3c8-e3c8bc0c571a
372,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just wow!,Good quality good tv,Rambupal Reddy,1 month ago,0,0,True, Kurekuppa,20/02/2022 02:03:54,2f8a4957-9242-5f5a-b377-fd772f0b6bee
373,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Not recommended at all,Picture quality is poor,Harshit Agrawal,3 months ago,3,1,True, Gwalior,20/02/2022 02:03:54,77bbbc0c-f729-517d-a812-0694a015e7dc
375,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Classy product,Color system super Sound quality super but Remote system is slow light ga,Chintada anand,1 month ago,0,0,True, Vijayawada,20/02/2022 02:03:54,15ea30a6-e3bd-5f97-b765-6370afdede9a
376,https://www.flipkart.com/motorola-revou-q-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itme7cd2f4611211,MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹48,999",4.4,Value-for-money,Good,Mangalagiri Chamundeshwari,3 months ago,0,0,True, Visakhapatnam,20/02/2022 02:03:54,1f209479-147c-500a-a7d4-f63f85fed43c
378,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,It just a week back I bought this TV and it looks very promising. I had very good experience with Samsung now wanted to check out LG. Finger crossed.,Vishal Jaiswal,4 months ago,2,1,True, Greater Noida,20/02/2022 02:03:54,5c98163b-e6c6-5936-9e55-fdb7b67987ec
380,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Highly recommended,Happy with the overall performance of the tv and features are good,Anurag Nath,1 month ago,0,0,True, Bengaluru,20/02/2022 02:03:54,b16fef0f-6021-5311-a354-6a68b724a2b6
